,user,numPCwithUSBDay,numPCwithUSBNight,numConnectionDay,numConnectionNight,numCopy2DeviceDay,numCopy2DeviceNight,numWrite2DeviceDay,numWrite2DeviceNight,numCopyFromDeviceDay,numCopyFromDeviceNight,numWriteFromDeviceDay,numWriteFromDeviceNight,numDelFromDeviceDay,numDelFromDeviceNight,numOpenOnPCDay,numOpenOnPCNight
1354,IGP1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6
1355,IGP2254,2489,693,793,222,599,165,316,96,676,163,0,0,596,178,542,166
1356,IHB0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,27
1357,IHH2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
1358,IHS0816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,22
1359,IHW2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,38
1360,IIB2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6
1361,IIG0772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1362,IIM1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12
1363,IIW0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30
1364,IIW0399,1480,403,300,78,338,97,189,55,386,117,0,0,367,92,418,105
1365,IIW1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13
1366,IJC2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7
1367,IJM3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,26
1368,IJS1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
1369,IKA2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9
1370,IKC1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,387
1371,IKG3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8
1372,IKH3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25
1373,IKM1808,2170,547,112,28,522,130,286,73,569,149,0,0,510,128,516,129
1374,IKP1047,115,1369,51,592,24,345,10,161,37,346,0,0,29,336,311,363
1375,IKT0917,2407,344,850,134,557,87,333,39,610,97,0,0,602,78,547,75
1376,ILH2989,574,84,127,22,122,14,100,19,132,22,0,0,139,18,200,26
1377,ILK3668,3391,1560,258,103,816,390,428,200,869,421,0,0,846,365,796,351
1378,ILS0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
1379,ILY3152,6380,1262,595,138,1497,286,886,161,1617,342,0,0,1575,335,1412,255
1380,IMC3296,5988,5144,2259,1946,1504,1212,828,765,1459,1281,0,0,1455,1255,1350,1158
1381,IMH0562,515,117,114,30,86,17,90,18,145,33,0,0,127,29,361,158
1382,IMH2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
1383,IMM2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,25
1384,IMN1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,49
1385,IMP0960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
1386,IMR3660,1726,606,549,188,397,145,224,83,461,166,0,0,444,140,393,137
1387,IMS0862,5957,2221,2239,879,1496,525,766,286,1475,565,0,0,1480,586,1305,469
1388,IMS2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
1389,INB3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6
1390,ING2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1391,INH1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13
1392,INR0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1393,IOF3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,IOM0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4
1395,IOP1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
1396,IOR0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
1397,IPB1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
1398,IPK2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10
1399,IPS0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,15
1400,IQO1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1401,IQR2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
1402,IRB2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,17
1403,IRC3952,391,48,110,14,84,10,62,9,107,15,0,0,92,13,101,5
1404,IRP2018,175,25,127,33,32,5,27,0,45,5,0,0,43,8,54,18
1405,IRP3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
1406,IRS1337,732,381,307,158,176,89,102,43,192,110,0,0,176,97,172,89
1407,ISB0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,45
1408,ISH0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
1409,ISJ1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
1410,ISM0130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
1411,ISR0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,113
1412,ISR1364,2061,437,119,27,503,101,238,53,521,117,0,0,542,99,497,128
1413,ISR1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17
1414,ISS0949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5
1415,ITK2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
1416,IUT3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,23
1417,IWB3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1418,IWG0058,1023,543,283,181,234,117,125,83,287,141,0,0,245,137,257,135
1419,IWR3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14
1420,IWW0699,401,113,2159,655,87,29,56,15,106,37,0,0,96,27,120,21
1421,IYM3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11
1422,JAB2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11
1423,JAB3656,1828,482,101,28,443,115,245,56,469,123,0,0,463,118,369,127
1424,JAC2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20
1425,JAF0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,64
1426,JAO3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
1427,JAS1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,28
1428,JAW0551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,107
1429,JAW3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,79
1430,JAY3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,54
1431,JBB0847,142,68,90,33,24,11,20,10,41,21,0,0,33,15,46,20
1432,JBB1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
1433,JBC1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
1434,JBD3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1435,JBH2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18
1436,JBI0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,11
1437,JBL2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
1438,JBM2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23
1439,JBM3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1440,JBO2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
1441,JBP0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6
1442,JBT1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
1443,JBW0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25
1444,JBW2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,32
1445,JBW3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,21
1446,JCB2089,4881,374,337,33,1231,89,612,42,1213,107,0,0,1208,86,1139,92
1447,JCB2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47
1448,JCB3054,189,2013,91,926,42,499,24,243,57,527,0,0,47,480,72,480
1449,JCC0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9
1450,JCC1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11
1451,JCC2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,54
1452,JCF0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1453,JCG1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15
1454,JCH1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18
1455,JCH2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,197
1456,JCH2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5
1457,JCH3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1458,JCJ2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,124
1459,JCL0446,5543,2357,2165,899,1377,571,696,313,1401,579,0,0,1383,606,1245,523
1460,JCM1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,121
1461,JCM1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7
1462,JCP1462,6559,1417,2795,540,1537,342,843,183,1638,368,0,0,1702,350,1491,306
1463,JCP3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
1464,JCR1148,589,122,295,91,144,30,64,20,146,30,0,0,156,28,158,36
1465,JCR3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
1466,JCS2391,550,224,506,202,129,50,65,30,145,51,0,0,132,60,161,71
1467,JCW1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
1468,JDB0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13
1469,JDB1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1470,JDB3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6
1471,JDC2176,767,192,292,96,157,43,113,29,197,55,0,0,196,39,260,75
1472,JDC3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14
1473,JDH1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
1474,JDH1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
1475,JDM0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
1476,JDM1042,5771,4683,2451,1861,755,626,1266,1014,1433,1195,0,0,1505,1229,1833,1440
1477,JDS0516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13
1478,JDV1245,374,81,114,21,59,9,126,29,73,19,0,0,70,12,235,97
1479,JEH2787,698,160,294,67,123,18,118,31,186,46,0,0,183,39,254,75
1480,JEL2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16
1481,JEM0546,1794,1331,2229,1620,250,190,653,504,344,253,0,0,351,235,500,387
1482,JEP1571,360,197,218,119,70,49,43,31,98,49,0,0,99,45,89,45
1483,JET2299,1199,637,596,361,305,152,153,76,304,164,0,0,300,169,263,150
1484,JEV3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50
1485,JEW2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1486,JEW2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9
1487,JFB0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,62
1488,JFB2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1489,JFG1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
1490,JFL2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,21
1491,JFO2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1492,JFR3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15
1493,JGM3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,41
1494,JGN1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
1495,JGR3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,45
1496,JGR3914,87,19,111,21,3,1,29,9,17,4,0,0,24,3,81,13
1497,JGW1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10
1498,JHB0807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1499,JHC3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7
1500,JHD2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14
1501,JHE3080,1043,241,288,76,247,50,127,28,294,69,0,0,252,69,272,55
1502,JHF0480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15
1503,JHF1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,96
1504,JHF1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17
1505,JHH2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1506,JHH3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
1507,JHK1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,28
1508,JHK3122,5449,2316,2124,941,1305,567,684,287,1354,573,0,0,1389,582,1312,558
1509,JHM0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,62
1510,JHP1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16
1511,JIB2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,24
1512,JIM2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1513,JIN3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1514,JIR2594,167,141,127,58,21,18,41,33,41,49,0,0,37,31,342,273
1515,JIR2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1516,JIW2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8
1517,JJA1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19
1518,JJB0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13
1519,JJB1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,19
1520,JJB2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13
1521,JJC0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9
1522,JJE1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
1523,JJF1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
1524,JJH0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,23
1525,JJH1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12
1526,JJH1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15
1527,JJH2332,273,81,2162,635,53,20,40,14,70,17,0,0,58,16,101,25
1528,JJJ1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,10
1529,JJL1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14
1530,JJM2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1531,JJM3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12
1532,JJS2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2
1533,JJS2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
1534,JJS3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17
1535,JJY3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10
1536,JKC2754,1040,837,469,417,242,213,130,114,274,218,0,0,261,202,248,163
1537,JKD1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,204
1538,JKF1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,18
1539,JKG0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11
1540,JKG3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,37
1541,JKH3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12
1542,JKK1422,238,67,119,24,15,1,141,43,23,10,0,0,23,6,431,140
1543,JKS2444,204,92,951,520,52,11,30,14,53,33,0,0,32,26,60,18
1544,JKW0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,36
1545,JLA0030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
1546,JLC0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48
1547,JLF3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7
1548,JLF3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
1549,JLG2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,37
1550,JLG3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15
1551,JLL1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
1552,JLM3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,147
1553,JLR0313,358,18,125,8,69,5,74,5,94,1,0,0,71,6,127,6
1554,JLW2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1555,JLW3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,14
1556,JMB1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,34
1557,JMB2246,972,107,598,93,231,26,126,8,267,24,0,0,223,31,226,29
1558,JMC2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1559,JME0387,398,108,276,98,53,11,140,48,81,25,0,0,73,10,181,55
1560,JMG3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,258
1561,JMG3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1562,JMH0617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11
1563,JMH1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,159
1564,JMH2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9
1565,JMM0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
1566,JMV0602,311,33,324,43,16,2,142,21,55,2,0,0,49,4,245,55
1567,JNC2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
1568,JNG1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
1569,JNM0905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1570,JNP1240,62,15,95,23,13,4,8,2,16,3,0,0,20,5,33,8
1571,JNR1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18
1572,JNR2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,88
1573,JNS3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
1574,JNW2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,56
1575,JOA0305,2192,179,641,83,507,52,267,25,586,41,0,0,545,44,505,39
1576,JOB1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
1577,JOC3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1578,JON0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
1579,JOR2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
1580,JOW0688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,34
1581,JPC2507,349,340,175,145,77,85,34,41,89,85,0,0,94,88,107,86
1582,JPF1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6
1583,JPH1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1584,JPJ0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,48
1585,JQS2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
1586,JRA0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1587,JRB0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4
1588,JRB1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,32
1589,JRB2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,46
1590,JRJ0919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,21
1591,JRK2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9
1592,JRL2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
1593,JRM1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
1594,JRM2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6
1595,JRP0250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,17
1596,JRR0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,137
1597,JRR0769,6764,1120,2620,435,1659,283,874,135,1696,270,0,0,1687,278,1475,265
1598,JRR0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18
1599,JRR2745,1292,521,282,120,314,123,172,64,350,142,0,0,309,113,291,140
1600,JRR3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,167
1601,JSB0320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8
1602,JSB0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12
1603,JSB1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1604,JSB2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,16
1605,JSC3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
1606,JSH0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
1607,JSH1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
1608,JSH1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17
1609,JSH3019,1070,855,269,198,157,126,249,198,280,218,0,0,242,214,626,492
1610,JSJ2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20
1611,JSM3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
1612,JSM3931,6160,748,2509,318,1490,174,813,118,1546,197,0,0,1541,162,1403,176
1613,JSN0214,5347,1514,2200,638,1320,353,702,194,1315,389,0,0,1329,382,1233,355
1614,JSO3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8
1615,JSR1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11
1616,JSW0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4
1617,JTJ0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,106
1618,JTJ3700,2349,101,119,10,516,28,321,7,647,32,0,0,594,23,519,18
1619,JTN2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,34
1620,JTS2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
1621,JTV1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
1622,JTV2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6
1623,JUH3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,26
1624,JUL1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,25
1625,JVB3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8
1626,JVS2308,1660,255,97,18,363,57,226,40,450,62,0,0,407,65,385,53
1627,JVZ3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,44
1628,JWB1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1629,JWM0484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,46
1630,JXP3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1631,JYB0262,267,44,126,16,23,7,75,12,62,13,0,0,65,6,270,87
1632,JYM3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
1633,JYW1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37
1634,JZE2902,355,141,178,56,61,18,90,44,75,28,0,0,77,33,350,113
1635,JZM1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7
1636,KAA2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,37
1637,KAA2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15
1638,KAB1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4
1639,KAC0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
1640,KAC1774,173,2199,74,971,42,532,20,299,41,572,0,0,44,539,93,464
1641,KAC2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
1642,KAD0884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1643,KAG0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,220
1644,KAG2599,2310,483,898,192,556,106,296,67,600,124,0,0,573,128,522,106
1645,KAH1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11
1646,KAH2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
1647,KAH3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,77
1648,KAL1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23
1649,KAM0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,33
1650,KAS2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30
1651,KAV2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1652,KBB0460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,32
1653,KBB0890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
1654,KBC0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
1655,KBC1485,264,73,114,27,67,13,35,12,71,16,0,0,58,22,57,17
1656,KBG1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12
1657,KBG2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,116
1658,KBH3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8
1659,KBK3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
1660,KBM3460,276,18,352,30,7,0,96,5,69,8,0,0,55,4,348,64
1661,KBM3734,3270,1678,249,131,509,260,533,267,884,465,0,0,905,459,1367,659
1662,KBO2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4
1663,KBP0384,598,200,600,251,144,35,73,20,149,61,0,0,147,59,189,68
1664,KBP0899,2329,196,121,14,557,43,283,27,619,51,0,0,567,53,551,44
1665,KBP2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14
1666,KBV1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20
1667,KBW1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
1668,KCB1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,26
1669,KCC2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7
1670,KCC3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
1671,KCF0450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42
1672,KCG0979,1870,278,323,57,420,67,235,39,502,76,0,0,485,63,434,63
1673,KCH2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
1674,KCH3095,113,47,109,33,13,3,27,12,29,15,0,0,25,13,376,138
1675,KCH3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,20
1676,KCL2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,52
1677,KCM0806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
1678,KCM1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,22
1679,KCM3235,1358,541,477,198,189,75,382,139,314,128,0,0,310,120,567,297
1680,KCO1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
1681,KCR0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7
1682,KCR0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,27
1683,KCR2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14
1684,KCS0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
1685,KCS3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
1686,KCT3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
